dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_usinaplanejamento;id_subsistema;nom_subsistema;nom_usina;val_cvu
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;253;SE;Sudeste/Centro-Oeste;VIANA I;1476.53
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;250;SE;Sudeste/Centro-Oeste;PORSUD II;1549.27
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;249;SE;Sudeste/Centro-Oeste;PORSUD I;1557.06
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;60;SE;Sudeste/Centro-Oeste;NORTEFLU;1627.41
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;334;SE;Sudeste/Centro-Oeste;W.ARJONA;1638.88
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;63;SE;Sudeste/Centro-Oeste;AUR.CHAVES;1639.58
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;47;SE;Sudeste/Centro-Oeste;TERMORIO;1649.7
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;12;SE;Sudeste/Centro-Oeste;CUIABA CC;1657.59
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;90;SE;Sudeste/Centro-Oeste;M.LAGO;1672.83
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;62;SE;Sudeste/Centro-Oeste;SEROPEDICA;1719.52
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;54;SE;Sudeste/Centro-Oeste;JUIZ DE FO;1727.64
2026-04-18;2026-04-24;2026;4;3;PMO Abril 2026 - Revisão 3;110;SE;Sudeste/Centro-Oeste;FGASPARIAN;2103.21
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;240;N;Norte;BARCARENA;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;203;N;Norte;C. ROCHA;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;205;N;Norte;MANAUARA;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;204;N;Norte;JARAQUI;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;209;N;Norte;TAMBAQUI;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;207;N;Norte;PONTA NEGR;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;140;N;Norte;UTE MAUA 3;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;201;N;Norte;APARECIDA;106.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;212;N;Norte;MARANHAO3;116.1
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;21;N;Norte;MARANHAO V;193.5
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;36;N;Norte;MARANHAOIV;193.5
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;239;N;Norte;PARNAIBA_V;221.83
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;326;N;Norte;JAGUATI II;289.25
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;46;N;Norte;N.VENECIA2;308.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;176;N;Norte;P. ITAQUI;359.31
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;323;N;Norte;BONFIM;555.69
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;330;N;Norte;SANTA LUZ;555.69
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;324;N;Norte;CANTA;555.69
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;329;N;Norte;PAU RAINHA;555.69
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;322;N;Norte;BBF BALIZA;876.44
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;70;N;Norte;GERAMAR2;1315.52
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;73;N;Norte;GERAMAR1;1315.52
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;116;N;Norte;PARNAIB_IV;1448.17
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;328;N;Norte;PALMAPLAN;1593.84
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;327;N;Norte;M.C.SUCUBA;1900.44
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;144;NE;Nordeste;PETROLINA;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;57;NE;Nordeste;MARACANAU;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;106;NE;Nordeste;ERB CANDEI;118.93
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;147;NE;Nordeste;PROSPERIDA;224.31
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;223;NE;Nordeste;PROSP_III;228.55
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;167;NE;Nordeste;P.PECEM1;359.67
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;163;NE;Nordeste;P.PECEM2;367.67
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;224;NE;Nordeste;PSERGIPE I;449.56
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;83;NE;Nordeste;JS_PEREIRA;450.86
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;241;NE;Nordeste;PROSP_II;493.7
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;43;NE;Nordeste;C.FURTADO;927.6
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;52;NE;Nordeste;CAMPINA_GR;1060.59
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;69;NE;Nordeste;TERMOPB;1107.18
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;67;NE;Nordeste;TERMONE;1107.18
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;98;NE;Nordeste;PERNAMBU_3;1110.23
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;152;NE;Nordeste;TERMOCABO;1237.75
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;96;NE;Nordeste;TERMOPE;1308.37
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;170;NE;Nordeste;SUAPE II;1316.78
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;443;NE;Nordeste;T.BAHIA_F;1361.37
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;55;NE;Nordeste;GLOBAL II;1597.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;53;NE;Nordeste;GLOBAL I;1597.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;552;NE;Nordeste;TERMOCAB_F;1662.27
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;469;NE;Nordeste;TERMOPB_F;1784.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;467;NE;Nordeste;TERMONE_F;1784.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;58;NE;Nordeste;TERMOCEARA;1938.19
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;452;NE;Nordeste;CAMPINA_F;2030.98
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;458;NE;Nordeste;TERMOCE_F;2244.52
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;151;NE;Nordeste;POTIGUAR;2994.37
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;161;NE;Nordeste;POTIGUAR_3;2994.37
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;235;NE;Nordeste;C.MURICY 2;3956.55
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;162;NE;Nordeste;PECEM 2;3998.43
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;254;S;Sul;B.BONITA I;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;107;S;Sul;PAMPA SUL;105.94
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;149;S;Sul;SAO SEPE;118.84
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;24;S;Sul;J.LACER. C;347.2
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;25;S;Sul;J.LACER. B;406.71
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;27;S;Sul;J.LAC. A2;416.39
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;156;S;Sul;CANDIOTA_3;423.96
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;26;S;Sul;J.LAC. A1;518.9
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;556;S;Sul;CANDIOTA_F;520.56
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;48;S;Sul;ARAUCARIA;850.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;64;S;Sul;S.TIARAJU;1245.41
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;464;S;Sul;CANOAS_F;1373.76
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;35;S;Sul;URUGUAIANA;1723.74
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;435;S;Sul;URUGUAIA_F;1798.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;248;SE;Sudeste/Centro-Oeste;MPPAULINIA;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;434;SE;Sudeste/Centro-Oeste;W.ARJONA O;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;182;SE;Sudeste/Centro-Oeste;PALMEIR_GO;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;108;SE;Sudeste/Centro-Oeste;XAVANTES;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;153;SE;Sudeste/Centro-Oeste;DAIA;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;383;SE;Sudeste/Centro-Oeste;ATLANTICO;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;194;SE;Sudeste/Centro-Oeste;TNORTE 2;0.0
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;13;SE;Sudeste/Centro-Oeste;ANGRA 2;20.12
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;1;SE;Sudeste/Centro-Oeste;ANGRA 1;31.17
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;229;SE;Sudeste/Centro-Oeste;O.PINTADA;152.33
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;146;SE;Sudeste/Centro-Oeste;UTE STA VI;164.56
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;236;SE;Sudeste/Centro-Oeste;M.AZUL;203.81
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;211;SE;Sudeste/Centro-Oeste;BAIXADA FL;204.55
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;86;SE;Sudeste/Centro-Oeste;SANTA CRUZ;208.15
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;4;SE;Sudeste/Centro-Oeste;ST.CRUZ 34;310.41
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;137;SE;Sudeste/Centro-Oeste;UTE GNA I;394.28
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;97;SE;Sudeste/Centro-Oeste;CUBATAO;674.2
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;238;SE;Sudeste/Centro-Oeste;UTE GNA II;877.58
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;1083.99
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;1083.99
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;251;SE;Sudeste/Centro-Oeste;POVOACAO I;1096.35
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;253;SE;Sudeste/Centro-Oeste;VIANA I;1167.05
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;415;SE;Sudeste/Centro-Oeste;LORM;1291.92
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;68;SE;Sudeste/Centro-Oeste;TRES LAGOA;1313.84
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;468;SE;Sudeste/Centro-Oeste;T.LAGOAS_F;1324.29
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;651;SE;Sudeste/Centro-Oeste;POVOAC I_F;1330.29
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;245;SE;Sudeste/Centro-Oeste;KARKEY 013;1362.8
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;246;SE;Sudeste/Centro-Oeste;KARKEY 019;1362.8
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;49;SE;Sudeste/Centro-Oeste;VIANA;1446.41
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;653;SE;Sudeste/Centro-Oeste;VIANA I_F;1476.53
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;60;SE;Sudeste/Centro-Oeste;NORTEFLU;1488.34
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;250;SE;Sudeste/Centro-Oeste;PORSUD II;1549.27
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;249;SE;Sudeste/Centro-Oeste;PORSUD I;1557.06
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;54;SE;Sudeste/Centro-Oeste;JUIZ DE FO;1575.56
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;90;SE;Sudeste/Centro-Oeste;M.LAGO;1591.99
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;62;SE;Sudeste/Centro-Oeste;SEROPEDICA;1626.05
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;334;SE;Sudeste/Centro-Oeste;W.ARJONA;1638.88
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;63;SE;Sudeste/Centro-Oeste;AUR.CHAVES;1639.58
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;47;SE;Sudeste/Centro-Oeste;TERMORIO;1649.7
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;12;SE;Sudeste/Centro-Oeste;CUIABA CC;1657.59
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;490;SE;Sudeste/Centro-Oeste;T.MACAE_F;1672.83
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;462;SE;Sudeste/Centro-Oeste;SEROPEDI_F;1719.52
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;454;SE;Sudeste/Centro-Oeste;J.FORA_F;1727.64
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;110;SE;Sudeste/Centro-Oeste;FGASPARIAN;1898.32
2026-04-25;2026-05-01;2026;5;0;PMO Maio 2026;510;SE;Sudeste/Centro-Oeste;NPIRATINGF;2103.21
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;240;N;Norte;BARCARENA;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;203;N;Norte;C. ROCHA;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;201;N;Norte;APARECIDA;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;204;N;Norte;JARAQUI;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;209;N;Norte;TAMBAQUI;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;140;N;Norte;UTE MAUA 3;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;207;N;Norte;PONTA NEGR;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;205;N;Norte;MANAUARA;106.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;212;N;Norte;MARANHAO3;116.1
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;21;N;Norte;MARANHAO V;193.5
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;36;N;Norte;MARANHAOIV;193.5
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;239;N;Norte;PARNAIBA_V;221.83
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;326;N;Norte;JAGUATI II;289.25
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;46;N;Norte;N.VENECIA2;308.35
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;176;N;Norte;P. ITAQUI;359.31
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;330;N;Norte;SANTA LUZ;555.69
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;329;N;Norte;PAU RAINHA;555.69
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;323;N;Norte;BONFIM;555.69
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;324;N;Norte;CANTA;555.69
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;322;N;Norte;BBF BALIZA;876.44
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;70;N;Norte;GERAMAR2;1315.52
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;73;N;Norte;GERAMAR1;1315.52
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;116;N;Norte;PARNAIB_IV;1448.17
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;328;N;Norte;PALMAPLAN;1593.84
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;327;N;Norte;M.C.SUCUBA;1900.44
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;144;NE;Nordeste;PETROLINA;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;57;NE;Nordeste;MARACANAU;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;106;NE;Nordeste;ERB CANDEI;118.93
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;147;NE;Nordeste;PROSPERIDA;224.31
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;223;NE;Nordeste;PROSP_III;228.55
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;167;NE;Nordeste;P.PECEM1;359.67
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;163;NE;Nordeste;P.PECEM2;367.67
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;224;NE;Nordeste;PSERGIPE I;449.56
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;83;NE;Nordeste;JS_PEREIRA;450.86
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;241;NE;Nordeste;PROSP_II;493.7
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;43;NE;Nordeste;C.FURTADO;927.6
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;52;NE;Nordeste;CAMPINA_GR;1060.59
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;69;NE;Nordeste;TERMOPB;1107.18
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;67;NE;Nordeste;TERMONE;1107.18
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;98;NE;Nordeste;PERNAMBU_3;1110.23
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;152;NE;Nordeste;TERMOCABO;1237.75
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;96;NE;Nordeste;TERMOPE;1308.37
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;170;NE;Nordeste;SUAPE II;1316.78
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;53;NE;Nordeste;GLOBAL I;1597.35
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;55;NE;Nordeste;GLOBAL II;1597.35
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;58;NE;Nordeste;TERMOCEARA;1938.19
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;151;NE;Nordeste;POTIGUAR;2994.37
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;161;NE;Nordeste;POTIGUAR_3;2994.37
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;235;NE;Nordeste;C.MURICY 2;3956.55
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;162;NE;Nordeste;PECEM 2;3998.43
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;254;S;Sul;B.BONITA I;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;107;S;Sul;PAMPA SUL;105.94
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;149;S;Sul;SAO SEPE;118.84
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;24;S;Sul;J.LACER. C;347.2
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;25;S;Sul;J.LACER. B;406.71
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;27;S;Sul;J.LAC. A2;416.39
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;156;S;Sul;CANDIOTA_3;427.95
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;26;S;Sul;J.LAC. A1;518.9
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;48;S;Sul;ARAUCARIA;850.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;64;S;Sul;S.TIARAJU;1245.41
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;35;S;Sul;URUGUAIANA;1723.74
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;108;SE;Sudeste/Centro-Oeste;XAVANTES;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;182;SE;Sudeste/Centro-Oeste;PALMEIR_GO;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;153;SE;Sudeste/Centro-Oeste;DAIA;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;434;SE;Sudeste/Centro-Oeste;W.ARJONA O;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;248;SE;Sudeste/Centro-Oeste;MPPAULINIA;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;194;SE;Sudeste/Centro-Oeste;TNORTE 2;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;383;SE;Sudeste/Centro-Oeste;ATLANTICO;0.0
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;13;SE;Sudeste/Centro-Oeste;ANGRA 2;20.12
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;1;SE;Sudeste/Centro-Oeste;ANGRA 1;31.17
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;229;SE;Sudeste/Centro-Oeste;O.PINTADA;152.33
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;146;SE;Sudeste/Centro-Oeste;UTE STA VI;164.56
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;236;SE;Sudeste/Centro-Oeste;M.AZUL;203.81
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;211;SE;Sudeste/Centro-Oeste;BAIXADA FL;204.55
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;86;SE;Sudeste/Centro-Oeste;SANTA CRUZ;208.15
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;4;SE;Sudeste/Centro-Oeste;ST.CRUZ 34;310.41
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;137;SE;Sudeste/Centro-Oeste;UTE GNA I;394.28
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;97;SE;Sudeste/Centro-Oeste;CUBATAO;674.2
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;238;SE;Sudeste/Centro-Oeste;UTE GNA II;877.58
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;1083.99
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;1083.99
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;251;SE;Sudeste/Centro-Oeste;POVOACAO I;1096.35
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;253;SE;Sudeste/Centro-Oeste;VIANA I;1167.05
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;68;SE;Sudeste/Centro-Oeste;TRES LAGOA;1313.84
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;245;SE;Sudeste/Centro-Oeste;KARKEY 013;1362.8
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;246;SE;Sudeste/Centro-Oeste;KARKEY 019;1362.8
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;49;SE;Sudeste/Centro-Oeste;VIANA;1446.41
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;60;SE;Sudeste/Centro-Oeste;NORTEFLU;1488.34
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;250;SE;Sudeste/Centro-Oeste;PORSUD II;1549.27
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;249;SE;Sudeste/Centro-Oeste;PORSUD I;1557.06
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;54;SE;Sudeste/Centro-Oeste;JUIZ DE FO;1575.56
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;90;SE;Sudeste/Centro-Oeste;M.LAGO;1591.99
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;62;SE;Sudeste/Centro-Oeste;SEROPEDICA;1626.05
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;334;SE;Sudeste/Centro-Oeste;W.ARJONA;1638.88
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;63;SE;Sudeste/Centro-Oeste;AUR.CHAVES;1639.58
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;47;SE;Sudeste/Centro-Oeste;TERMORIO;1649.7
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;12;SE;Sudeste/Centro-Oeste;CUIABA CC;1657.59
2026-05-02;2026-05-08;2026;5;1;PMO Maio 2026 - Revisão 1;110;SE;Sudeste/Centro-Oeste;FGASPARIAN;1898.32
2026-05-09;2026-05-15;2026;5;2;PMO Maio 2026 - Revisão 2;240;N;Norte;BARCARENA;0.0
